text,label
기변후 위치무관하게 카카오톡 전송이 잘안된다고 하심 오늘이 교품 마지막날이라 안내해드리니 우선 바빠서 갈시간없고 초기화 해보고 지속 문제되면 그냥 점검이나 나가보겠다고 하심  유심칩 잘라쓰고 계시는 상태라 초기화 및 전원해도 지속 동일할경우 유심교체가 필요할수도 있음 안내,카카오
문자수신안됨 특정번호 수시안됨연결이었으나 확인결과 프로토콜 오류 확인됨  초기화 전원 리셋 비교사용안내,단문메세지(SMS)
 진정성 단말설정 수발신 불능 데이터 불안정으로 불만   일치 리셋 후 이용안내,발수신불가
 어제부터 휴대폰 먹통이라고 함  특정 번호로 했는데 소리 안나고 끊어진다고 함  로는 정상적으로 연결되고 있음  다른 번호 모름  상대방 번호 확인 요청드리고 재연락 예정,발수신불가
원클릭양호 시설공급  상세증상  단말기 변경 후 자택에서 안테나 저조 데이터 느림 이전 안드로이드 사용시에는 정상 이용됨   타폰 비교  비교불가   내부품질  불량  외부품질  양호  상담원 조치 사항    추가 연락처      기타 전달사항,속도저하
인입시 지속 통화중대기음 송출 문자발송 종료,통화중대기
가드,T제공 어플
최근들어 위치무관 데이터초기접속불가   와이파이 차단 데이터 허용 확인 데이터 경고설정 해제 비교사용후 재연락예정,초기접속불가
원클릭 문의 시설공급  상세증상 여기오고부터 매장 내부 안쪽에서 통화 시 묵음 증상 심함  단말기 버전    설정여부 사용중  타 사용자 통화품질 양호여부  비교대상 없음  품질 및 감도내부  불량  품질 및 감도외부  양호  중계기 설치 여부    특이전달사항고객성향기타   층평수 층  평 주변 특이사항 및 개선여부 확인 부탁드립니다 평 큰 평수로 현장 방문 가능한지 확인 부탁드립니다,음질불량
 오늘 담당자 방문 하여 기기가 만원짜리가 설치가 되어 있다고 하면서 본인이 굉장히 바쁜데 방문을 했다고 함  따로 전달 할 필요 없음  지속 양해 드리고 종료 함,통품상담성
 원클릭 양호   시설공급   상세증상  이사한 자택에서 통화불량하다고합니다 외부정상    타폰 비교    내부품질   불량  외부품질   양호   상담원 조치 사항    추가 연락처  기타 전달사항,발수신불가
광분산요청  희망일시   시 담당자 방문 전 연락드림 안내  추가연락처  없음   장비 리셋 여부    타폰비교  동일  불량망    내부 품질  불량  외부 품질  양호  기타 전달사항 증상 상세 기재 코로나 양해 구했으나 방문 요청함 방문지에 자가격리자없음 확인함 기숙사인데 한달정도 전부터 통화 끊김있다고 함다른 장소나 외부에서는 정상이라고 함 방문 통해 서비스 이상 여부 및 고객안내 부탁드립니다 루키여부철회가능일자  ,호단절
중계기 철거 신청  상호  상세증상   지하 공사중으로 중계기 철거 요청,이설요청/철거요청
특정번호 수신안된다함 번호는 모른다함 어플사용안함  차단 설정 확인하는 경로 안내 후 종료,기타 Application
 어제 동일건으로 재인입   어제와 같은증상 또 발생되었다고 하심     초기화 후 전원 리셋 하고 재사용 안내   동일망 비교 여쭤봤는데 비협조적임   내일 다시 재연락 드리기로 함,통품상담성
오늘 갑자기 핸드폰 초기 접속 불가  네트워크 재설정 및  초기화  인증수행   주소 확인불가로 우선 단말 점검 권유 안내 후 종료,초기접속불가
통화불량으로 문의  특이 국소 내용 안내드리고 제안서제출 후 대기중 안내,발수신불가
  원클릭 진단실패   현기지국    상세증상  오늘 아침부터  해당주소 부대 내외부 일대에서 이용자 통화 데이터 불량하다고합니다    타폰 비교    내부품질  불량  외부품질   양호  상담원 조치 사항    추가 연락처  기타 전달사항,발수신불가
  특이사항   상세증상   지속적으로 데이터느려서 문의음성통화정상   위치무관 순창뿐만 아니라 광주에서도 느림  최신버젼으로 업데이트되어있다고함기기점검전 만 잡으면 느리다고함 품질확인요청      타 사용자 통화품질 양호여부   품질 및 감도내부    품질 및 감도외부    상담사 조치 사항    추가연락처   특이전달사항고객성향기타,속도저하
롯데카드 이용내역 문자 미수신  문자발송  확인시 전송완료  수신확인안됨  차단메시지함에서 확인됨  수신차단에서 해지안내후 종료,기업형메시지(금융권인증SMS)
상담성 전북정읍 전일 귀국 후  통화중끊김 데이터 사용중끊김 표시가 뜬다고함  전원리셋 시 일시적 양호,데이터 사용중 끊김
 해외 체류 정지해제 후 카카오톡만 사용이 안된다고 하심    카카오톡 문의 양해구함,카카오
 원클릭 양호   광분산   상세증상  이사후에 자택 일부구간에서 통화불량하다고합니다    타폰 비교    내부품질  불량  외부품질   양호  상담원 조치 사항    추가 연락처  기타 전달사항,발수신불가
   중계기 요청  희망일시시간준수협의가능  협의가능  추가연락처    상호명  해치 호텔  다른 폰 불량여부  동일 라인은 되는데 호 라인에서 접속불가  에서 설치해준  장비라 하심,발수신불가
원클릭진단실패현기지국  상세증상   통화는 잘모름  오늘 출근시 데이터 이용시 끊어지거나 느림발생 고객님인 근무하는 건물명칭여부 확인시 별도으로 없고 공장전체확인해달라고 함 통화는 불가으로 확인후 문자으로 남겨달라고 함  다른 불량여부    품질 및 감도내부 불량  품질 및 감도외부 확인못함  상담원 조치 사항    추가연락처 없음  특이전달사항고객성향기타,속도저하
 차랑 블루투스 연결시 수신실패 증상   현대  기아 차량 관련 안내,수신불가
 데이터접속불가 셀룰러차단 허용후 사용안내,초기접속불가
구축철거중계기요청  희망일시협의가능  일 안으로 연락드려 방문 일정 조율 안내   추가연락처  전화 연결 불가 시 메시지 발송 부탁드립니다   상호명  상호명  불량망     기타 전달사항   건물 철거 예정으로 중계기 철거 요청   오늘 이사 진행,이설요청/철거요청
원클릭양호 시설공급    상세증상   이사한 자택내 수발신실패 문의  다른  동일 불량여부   동일  품질 및 감도내부  불량  품질 및 감도외부   양호  특이전달사항고객성향기타 중계기 없음     건수     양호불량확인시 장비명    평수 평,발수신불가
 한달정도전부터 장소무관하게 데이터접속실패되거나 속도느림  대리점직원이라 다른건 다 해보았으며 따로 문제가 있는건지만 확인하려고한다고함  서비스상태는 문제 없으나 커버리지에 대한 안내 및 양해 시 그럼되었다고 함  지속 최적화등 진행중 안내 및 양해후 종료,속도저하
경남 김해시 창원시 부산 우선모드 사용중 데이터끊김 엊그제부터 통화 정상 초기화  초기화 전원리셋 동일증상 지속 발생시 기기 점검 권유,데이터 사용중 끊김
전화 단축번호 설정방법문의,T제공 어플
멜론 지연됨 통신문제라며 확인요청  다른 어플정상이용단말설정후 전원리셋후 비교사용 안내 동일증상시 멜론쪽으로 확인필요할수있음 안내후 종료,기타 Application
,통품상담성
진정성단말설정  오래전부터 위치무관하게 데이터 끊김 느림   음성정상    안내  데이터 확인  초기화 전원 재부팅 안내  소프트웨어 예전버전으로 확인되어 업데이트 권유 후 종료,속도저하
중계기요청   희망일시    오후시 방문 전 연락드림 안내   추가연락처  없음부재시  요청  상호명  주자택동  장비 리셋 여부  전원 동일불량  타폰비교  동일  불량망    내부 품질  불량   외부 품질  양호  기타 전달사항 증상 상세 기재   코로나양해 구했으나 방문 요청함 자가격리 여부 확인시 아니라고 함 자택안에서 통화가 불량 서비스관리번호으로 조회시 동 호으로 확인되어 동호수가 달라서 누락으로 접수합니다 다른고객님 취소되는 일정이 있으면 먼저 방문부탁드립니다 루키여부철회가능일자 ,발수신불가
 기변후 위치무관   셀룰러 차단했을때에는 문자수발신통화까지 발신안되도 허용후에는 된다고함  기기설정 점검안내  루키고객으로 약관안내후 내방안내해드림  종료,발수신불가
며칠전부터 증상  일주전 장소무관 간혈적  문자 수신지연 늦게들어옴 통화불량  액정파손 익일점검예정이라고함  바로 분석 해 달라 요구  지금당장해야하는거아니냐 불만 이동하겠다 민원   응대  유심탈착 유심탈착권유   초기화재부팅  설정재부팅 월요일재아웃예정 지속적인증상이나 특정 구간 품질불량아님으로  분석결과 현재불가  유심또한 오래된부분에 오류나올수있음을양해,발수신불가
